"adult","backdrop_path","genre_ids","id","original_language","original_title","overview","popularity","poster_path","release_date","title","video","vote_average","vote_count"
FALSE,"/wNFiDhGnrnSfyqYxzeAa8mFnUhj.jpg","18, 80",140,"es","La mala educación","Two children, Ignacio and Enrique, know love, the movies and fear in a religious school at the beginning of the 1960s. Father Manolo, director of the school and its professor of literature, is witness to and part of these discoveries. The three are followed through the next few decades, their reunion marking life and death.",4.071,"/du716YH0PKiL2kZgIPLkEblgHLX.jpg","2004-03-19","Bad Education",FALSE,7.373,973
FALSE,"/A9KPbYTQvWsp51Lgz85ukVkFrKf.jpg","18",376867,"en","Moonlight","The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",4.234,"/rcICfiL9fvwRjoWHxW8QeroLYrJ.jpg","2016-10-21","Moonlight",FALSE,7.4,7110
FALSE,"/aDi4GqSYi4pcTvS7A9AuXLuhUVQ.jpg","35, 80",25866,"fr","Le Corniaud","In this Frenco-Italian gangster parody, a shop keeper on his way to an Italian holiday suffers a crash which totals his car. The culprit can only compensate his ruined trip by driving an American friends car from Napels to Bordeaux, but as it happens to be filled with such contraband as stolen money, jewelry and drugs, the involuntary and unwitting companions in crime soon attract all but recreational attention from the ""milieu"".",3.547,"/kGFE3U01sMApp5Q7h0akEvdTwPK.jpg","1965-03-24","The Sucker",FALSE,7.372,658
FALSE,"/8odZHjwMWWUg2gntUjndLIb8sT0.jpg","18, 10751, 10749",17474,"en","The Man in the Moon","Maureen Trant and her younger sibling Dani share a strong connection, but local boy Court Foster threatens to throw their bond off balance. Dani and Court meet first and have a flirtatious rapport -- but when he meets Maureen, he falls hard and they begin a passionate affair. The new couple try to keep their love hidden from Dani, but she soon learns the truth, disavowing her sister. But a heartbreaking accident later reunites the girls.",3.589,"/57r0TXlqV5GIn4h0Htgh81OZou9.jpg","1991-09-30","The Man in the Moon",FALSE,7.4,313
FALSE,"/uXw3rNYz3SLYFZAZ0lUZOXMac6Y.jpg","18",527,"en","Once Were Warriors","A drama about a Maori family living in Auckland, New Zealand. Lee Tamahori tells the story of Beth Heke’s strong will to keep her family together during times of unemployment and abuse from her violent and alcoholic husband.",3.581,"/1nd4SsytVc96hy92g8NNVPD3mzf.jpg","1994-09-02","Once Were Warriors",FALSE,7.372,439
FALSE,"/vsm3lGiGYFGSKc6vuDg6yAcISsC.jpg","35, 10749",6949,"en","What's Up, Doc?","The accidental mix-up of four identical plaid overnight bags leads to a series of increasingly wild and wacky situations.",3.541,"/d5WwZxneeAH2Kj2SeDV6oUY2oW0.jpg","1972-03-09","What's Up, Doc?",FALSE,7.371,403
FALSE,"/MNyDL2YlOckMcOcdYna2N1UCxE.jpg","16, 35, 10770",874300,"en","South Park: Post COVID: The Return of COVID","If Stan, Kyle and Cartman could just work together, they could go back in time to make sure Covid never happened. But traveling back to the past seems to be the easy answer until they meet Victor Chaos.",3.558,"/xD88mrJ8hsqYVqQ6kinNNGQLdg1.jpg","2021-12-16","South Park: Post COVID: The Return of COVID",FALSE,7.4,424
FALSE,"/k8IWwxApf3cVkv9bkAOQHbUveXE.jpg","28, 35",439584,"it","Smetto quando voglio - Ad honorem","Has been an year since Pietro Zinni's gang got caught in the Sopox production laboratory and each of them locked up in different jails. From Regina Coeli jail, Pietro keep warning the authorities a fool syntetized nerve gas and he is ready to make a killing, but no one takes him seriously.",3.537,"/n4uLV4vdMltzUoxeHQJNoDKoiOY.jpg","2017-11-30","I Can Quit Whenever I Want 3: Ad Honorem",FALSE,7.37,971
FALSE,"/dSRojmK1OMeC7NoR3nuSjQq83mH.jpg","878, 16, 28, 12, 80, 18, 14",408647,"en","Teen Titans: The Judas Contract","Tara Markov is a girl who has power over earth and stone; she is also more than she seems. Is the newest Teen Titan an ally or a threat? And what are the mercenary Deathstroke's plans for the Titans?",3.799,"/nuGIlNAJUati4qEAH1nrYKUA3xa.jpg","2017-03-31","Teen Titans: The Judas Contract",FALSE,7.37,705
FALSE,"/gz3rCM34UicmOxRY1T2SgiQZJoS.jpg","18",249164,"en","If I Stay","Mia Hall, a talented young cellist, thought the most difficult decision she would ever have to make would be whether to pursue her musical dreams at prestigious Juilliard or follow her heart to be with the love of her life, Adam, a rock singer/guitarist. However, a car wreck changes everything in an instant, and now Mia's life hangs in the balance. Suspended between life and death, Mia faces a choice that will decide her future.",3.646,"/7Twh8h3Wh7GC9npTAEUThgkxkWL.jpg","2014-08-21","If I Stay",FALSE,7.4,4207
FALSE,"/nk87CtgZ7wd86W37oJHGYAJbmLz.jpg","53, 9648, 80, 18",11644,"en","Blow Out","While recording sound effects for a slasher flick, Jack Terry stumbles upon a real-life horror: a car careening off a bridge and into a river. Jack jumps into the water and fishes out Sally from the car, but the other passenger is already dead — a governor intending to run for president. As Jack does some investigating of his tapes, and starts a perilous romance with Sally, he enters a tangled web of conspiracy that might leave him dead.",4.159,"/weMW1wLzeagP3tw6BfmYf1iL7dz.jpg","1981-07-24","Blow Out",FALSE,7.4,1502
FALSE,"/croyOm5E0cv5DQkdAx60YLtGg2X.jpg","28, 35, 80",406385,"it","Smetto quando voglio - Masterclass","Pietro Zinni is asked by the police to revive the old gang to create a task force that will stop the spread of smart drugs.",3.573,"/hBQgBWtDym6E7Qem6uhbWJUUHW8.jpg","2017-02-02","I Can Quit Whenever I Want 2: Masterclass",FALSE,7.369,1221
FALSE,"/zaa2noUk2Dm6IgdTWWEe4WpL08o.jpg","18, 35, 10749",49020,"en","Submarine","15-year-old deep-thinking Welsh schoolboy Oliver Tate struggles to initiate and maintain a relationship with Jordana, his devilish, dark-haired classmate at their Swansea high school. As his parents' marriage begins to fall apart, similar problems arise in his relationship with Jordana.",3.786,"/nbzXX3CYtKUBrPeMcG7PVoLQHXB.jpg","2011-03-18","Submarine",FALSE,7.369,1474
FALSE,"/h84z0EDepDePgaoiW9QSj8RjXED.jpg","16, 35, 9648, 10751, 14",17681,"en","Scooby-Doo! and the Witch's Ghost","Scooby-Doo and the Mystery Gang visit Oakhaven, Massachusetts to seek strange goings on involving a famous horror novelist and his ancestor who is rumored be a witch.",3.891,"/ljEEGImypBFGoXU7eZSTo4vE9nC.jpg","1999-10-05","Scooby-Doo! and the Witch's Ghost",FALSE,7.4,442
FALSE,"/sSalNFInZxGi0bmmIKJoDz5jI6n.jpg","10749, 18",710356,"en","2 Hearts","When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.",3.565,"/a7bW3uKOMPBnmHs8gnlpfhTD8YQ.jpg","2020-10-16","2 Hearts",FALSE,7.4,582
FALSE,"/5fxTB08O7CW1hAcN2MWOKodp1h1.jpg","18, 35",615777,"en","Babylon","A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.",6.013,"/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg","2022-12-22","Babylon",FALSE,7.368,3264
FALSE,"/bz7pwNGCbV576COsDcYN9MbEACC.jpg","28, 53, 12",370172,"en","No Time to Die","Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",6.403,"/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg","2021-09-29","No Time to Die",FALSE,7.4,6421
FALSE,"/cq9N64ucEtfIc3eMxNr1VzY9LH9.jpg","18",37799,"en","The Social Network","In 2003, Harvard undergrad and computer programmer Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, Mark is one of the youngest billionaires ever, but his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.",6.037,"/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg","2010-10-01","The Social Network",FALSE,7.4,12296
FALSE,"/rSnMQ82mFlpBLRt2UvohO6sgemd.jpg","35, 18, 10751",11881,"en","Miracle on 34th Street","Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete that many begin to question if he truly is Santa Claus, while others question his sanity.",3.832,"/qyAc9X9XHloIqy3oJbbZ44Cw0Hm.jpg","1947-06-04","Miracle on 34th Street",FALSE,7.368,764
FALSE,"/aBPok9tHcYb9mcHPsLnPIXdkQc2.jpg","28, 80",9462,"cn","猛龍過江","Tang Lung arrives in Rome to help his cousins in the restaurant business. They are being pressured to sell their property to the syndicate, who will stop at nothing to get what they want. When Tang arrives he poses a new threat to the syndicate, and they are unable to defeat him. The syndicate boss hires the best Japanese and European martial artists to fight Tang, but he easily finishes them off.",3.893,"/m7AIITQ624sfldI4SsX4htXPH1f.jpg","1972-12-30","The Way of the Dragon",FALSE,7.4,1162
FALSE,"/g5G19q0xgkzWEvfcGo1KcL8nQOk.jpg","18, 9648, 27",1923,"en","Twin Peaks: Fire Walk with Me","In the questionable town of Deer Meadow, Washington, FBI Agent Desmond inexplicably disappears while hunting for the man who murdered a teen girl. The killer is never apprehended, and, after experiencing dark visions and supernatural encounters, Agent Dale Cooper chillingly predicts that the culprit will claim another life. Meanwhile, in the more cozy town of Twin Peaks, hedonistic beauty Laura Palmer hangs with lowlifes and seems destined for a grisly fate.",4.439,"/rol5H6loAojd6tH2VXQYEXzGQk1.jpg","1992-06-03","Twin Peaks: Fire Walk with Me",FALSE,7.4,1985
FALSE,"/6oUeNm1esbG3JPiWjARI0lFGujw.jpg","80, 14, 18",1427,"en","Perfume: The Story of a Murderer","Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume.",6.232,"/2wrFrUej8ri5EpjgIkjKTAnr686.jpg","2006-09-13","Perfume: The Story of a Murderer",FALSE,7.367,4636
FALSE,"/w7MsyOpP003FYhsiTgVHa3rNsrz.jpg","18, 12, 10751",508763,"en","A Dog's Way Home","The adventure of Bella, a dog who embarks on an epic 400-mile journey home after she is separated from her beloved human.",3.643,"/pZn87R7gtmMCGGO8KeaAfZDhXLg.jpg","2019-01-10","A Dog's Way Home",FALSE,7.4,1118
FALSE,"/hvFdjSEPveRmYXu4jazOQFjjDu3.jpg","18, 36",458131,"en","The Best of Enemies","Centers on the unlikely relationship between Ann Atwater, an outspoken civil rights activist, and C.P. Ellis, a local Ku Klux Klan leader who reluctantly co-chaired a community summit, battling over the desegregation of schools in Durham, North Carolina during the racially-charged summer of 1971. The incredible events that unfolded would change Durham and the lives of Atwater and Ellis forever.",3.599,"/4pA9318BY7CSnXVi3xKBtPYMe1T.jpg","2019-04-05","The Best of Enemies",FALSE,7.4,434
FALSE,"/zcCZTeOTf65fNl9hsWhENW5zCKc.jpg","35, 14, 16, 18, 10751",100271,"ja","ももへの手紙","A shy 11-year-old's life takes a strange turn when she discovers three hungry goblins living in the attic of her new house. She misses her old life. She misses her father so very much. Until she makes some new ghoulish friends.",3.54,"/2l4T1bzskrcVlEoBB6lnZdydzns.jpg","2012-04-21","A Letter to Momo",FALSE,7.4,369
FALSE,"/alovS3bm4Rv9ow6vVq9IjZDdqPO.jpg","18, 10749",8356,"en","An Affair to Remember","A couple falls in love and agrees to meet in six months at the Empire State Building - but will it happen?",3.623,"/jwbWglYHbjqUu8M9DjTYzTOFklt.jpg","1957-07-11","An Affair to Remember",FALSE,7.4,469
FALSE,"/u0nAnvRdzAGgDYLyfIbAUBDOcpb.jpg","18",157354,"en","Fruitvale Station","Oakland, California. Young Afro-American Oscar Grant crosses paths with family members, friends, enemies and strangers before facing his fate on the platform at Fruitvale Station, in the early morning hours of New Year's Day 2009.",3.544,"/oXSy3nEKFtfw5iRxdG8ouEFAnxs.jpg","2013-07-26","Fruitvale Station",FALSE,7.4,1305
FALSE,"/j9NGh8z7v2mLpGKkvUAHox81bqi.jpg","18, 10749",64682,"en","The Great Gatsby","An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",4.469,"/nimh1rrDDLhgpG8XAYoUZXHYwb6.jpg","2013-05-09","The Great Gatsby",FALSE,7.4,12352
FALSE,"/4gWUlxECoziJ9TrGNfymNYxZf6Z.jpg","16, 878, 14, 28",831405,"en","Injustice","When Lois Lane is killed, an unhinged Superman decides to take control of the Earth. Determined to stop him, Batman creates a team of freedom-fighting heroes. But when superheroes go to war, can the world survive?",3.557,"/rzrSeqqpm1BwJ3tcTznztBtLLSD.jpg","2021-10-09","Injustice",FALSE,7.4,781
FALSE,"/oUVd42KgJWW6YnZLfzI7SDTdcPL.jpg","35, 18",121986,"en","Frances Ha","An aspiring dancer moves to New York City and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortunes and career setbacks.",3.542,"/jrq1NoKvsxWCcffVOjegiYwloFN.jpg","2013-05-17","Frances Ha",FALSE,7.4,1653
FALSE,"/46IGtYNjpIvQYRIQlb2X493Wh8x.jpg","16, 10751, 14",81188,"en","Rise of the Guardians","When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",5.287,"/sW4qOa9yF0Ikg7lppncQ0n5UhKX.jpg","2012-11-21","Rise of the Guardians",FALSE,7.4,6780
FALSE,"/3NfM0sRwVLnsQkCd5YBPGvM9a5v.jpg","18, 53, 36",80278,"en","The Impossible","In December 2004, close-knit family Maria, Henry and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from the depths of the sea, followed by a wall of black water that devours everything in its path. Though Maria and her family face their darkest hour, unexpected displays of kindness and courage ameliorate their terror.",3.995,"/5dtla4cclnzfhou3IADsHERLEyk.jpg","2012-09-09","The Impossible",FALSE,7.364,6346
FALSE,"/zhceTJ7NOzgtTRkvmD5bumw74Lj.jpg","35, 10751",19100,"fr","Nos jours heureux","Set in 1992, a manager Vincent has to run a children's holiday camp for three weeks and to face the unexpected concerning the place, his colleagues, various problems linked to children about the rooms, trips, their belongings...",3.821,"/hCBcTQPqNY0HzzCcnoem8NNgI6W.jpg","2006-06-28","Those Happy Days",FALSE,7.364,1041
FALSE,"/f9vGIwNFIfctU7vd4rg85csnMZm.jpg","878, 28, 12, 53",16320,"en","Serenity","When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.",3.63,"/4sqUOaPFoP2W81mq1UYqZqf5WzA.jpg","2005-09-25","Serenity",FALSE,7.4,3570
FALSE,"/vr6n6ZFUZvedvIlhfYcbCWcaKyW.jpg","12, 14, 28",58,"en","Pirates of the Caribbean: Dead Man's Chest","Captain Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well.",9.16,"/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg","2006-07-06","Pirates of the Caribbean: Dead Man's Chest",FALSE,7.364,16206
FALSE,"/jxk1Xsk3qEtscMt2mDAVdZslXWK.jpg","35, 18",595975,"fr","La Belle Époque","Victor, a disillusioned 60-something whose marriage is on the rocks, opts to relive the week of his life when, 40 years earlier, he met his true love through a company that allows customers to return to the time period of their choosing.",3.609,"/eHojoVxYRyqGABgoiTYyfkYqTra.jpg","2019-11-06","La Belle Époque",FALSE,7.363,1014
FALSE,"/v3ClsT59peXyGJ4XuDvIQAPwcZy.jpg","80, 18",4133,"en","Blow","A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.",3.981,"/yYZFVfk8aeMP4GxBSU9MTvqs9mJ.jpg","2001-04-04","Blow",FALSE,7.363,4333
